175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424262008,1424262008,0.008,0,0,0,0,0,2,,, ,16,16,16,16,16,16,16,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424262008,1424262008,0.008,0,0,0,0,0,2,,, ,16,16,16,16,16,16,16,Generic,1
59.166.0.4,29904,149.171.126.4,80,tcp,FIN,1.035801,1580,10168,31,29,3,5,http,11191.33789,74176.40625,12,18,255,255,69463744,70505265,132,565,1,3924,9535.176688,7678.683113,1424262007,1424262008,94.132545,60.899938,0.000626,0.000499,0.000127,0,0,1,, ,1,2,6,6,1,1,2,,0
59.166.0.8,27025,149.171.126.2,80,tcp,FIN,1.00665,1684,10168,31,29,3,5,http,12429.34473,76324.44531,14,18,255,255,1916953420,4067567786,120,565,1,3924,9123.453937,7675.350584,1424262007,1424262008,83.856914,59.182059,0.000697,0.000551,0.000146,0,0,1,, ,1,2,2,1,1,1,1,,0
59.166.0.3,38274,149.171.126.4,43242,tcp,FIN,0.023948,3614,44706,31,29,7,24,-,1187239,14693502,60,62,255,255,2699041941,549782618,60,721,0,0,21.895465,21.557181,1424262008,1424262008,0.407414,0.388783,0.000738,0.000613,0.000125,0,0,,, ,2,4,6,3,1,1,2,,0
59.166.0.3,40249,149.171.126.9,39930,tcp,FIN,0.014757,2854,29196,31,29,7,17,-,1513586.75,15498001,46,48,255,255,549464849,2709549681,62,608,0,0,18.851645,18.340575,1424262008,1424262008,0.335977,0.310326,0.000611,0.000479,0.000132,0,0,,, ,2,2,3,3,1,1,1,,0
59.166.0.4,50151,149.171.126.4,52328,tcp,FIN,0.02289,3614,47158,31,29,7,24,-,1242114.5,16215990,60,62,255,255,2454848286,2455155018,60,761,0,0,22.383128,21.244979,1424262008,1424262008,0.396105,0.365295,0.000743,0.000599,0.000144,0,0,,, ,9,4,6,6,1,1,2,,0
59.166.0.6,52715,149.171.126.7,53,udp,CON,0.00093,146,178,31,29,0,0,dns,627957,765591.4375,2,2,0,0,0,0,73,89,0,0,0,0,1424262008,1424262008,0.009,0.002,0,0,0,0,0,,, ,1,2,3,3,1,1,2,,0
59.166.0.4,5540,149.171.126.7,49636,tcp,FIN,0.029897,4238,61238,31,29,7,30,-,1118506.875,16165100,72,74,255,255,2454851512,323523627,59,828,0,0,0,21.61498,1424262008,1424262008,0.422771,0.401863,0.000702,0.000559,0.000143,0,0,,, ,9,2,3,6,1,1,1,,0
59.166.0.5,35086,149.171.126.4,11630,tcp,FIN,0.029121,4238,61238,31,29,7,30,-,1148312.25,16595858,72,74,255,255,609464080,2769353951,59,828,0,0,21.306493,20.890734,1424262008,1424262008,0.405676,0.397875,0.000588,0.000471,0.000117,0,0,,, ,4,4,6,2,1,1,2,,0
59.166.0.3,26272,149.171.126.3,25,tcp,FIN,0.52683,37250,3276,31,29,18,8,smtp,554774.75,48516.59766,52,40,255,255,4182335580,2049344630,716,82,0,0,901.122525,30.211291,1424262007,1424262008,10.323451,13.492795,0.000732,0.000609,0.000123,0,0,,, ,1,1,2,3,1,1,1,,0
59.166.0.7,24097,149.171.126.4,80,tcp,FIN,1.006761,1684,10168,31,29,3,5,http,12427.97461,76316.03125,14,18,255,255,4126529539,1977948777,120,565,1,3924,8766.239333,7675.438596,1424262007,1424262008,77.414387,59.194118,0.000572,0.000458,0.000114,0,0,1,, ,2,2,6,1,1,1,1,,0
59.166.0.1,14884,149.171.126.2,5190,tcp,FIN,0.006505,2054,2478,31,29,6,6,-,2411683.25,2920830.25,22,24,255,255,669461964,2815604814,93,103,0,0,17.701909,13.675781,1424262008,1424262008,0.292571,0.223478,0.001506,0.001357,0.000149,0,0,,, ,4,5,2,2,1,1,3,,0
59.166.0.4,17846,149.171.126.6,15912,tcp,FIN,0.03195,4238,61238,31,29,7,30,-,1046635.375,15126385,72,74,255,255,729464775,2893768747,59,828,0,0,26.661953,25.694807,1424262008,1424262008,0.445521,0.435278,0.000736,0.000607,0.000129,0,0,,, ,9,9,5,6,1,1,1,,0
59.166.0.9,8465,149.171.126.6,51199,tcp,FIN,0.004173,8928,320,31,29,4,1,ftp-data,15894561,511862,14,6,255,255,2399050755,2409866283,638,53,0,0,16.308984,1.158797,1424262008,1424262008,0.321,0.7136,0.000591,0.000479,0.000112,0,0,,, ,3,3,5,6,1,1,10,,0
59.166.0.1,44677,149.171.126.7,53,udp,CON,0.001067,146,178,31,29,0,0,dns,547329,667291.5,2,2,0,0,0,0,73,89,0,0,0,0,1424262008,1424262008,0.008,0.007,0,0,0,0,0,,, ,3,2,3,2,1,1,1,,0
59.166.0.5,12046,149.171.126.4,12423,tcp,FIN,0.023631,3614,47158,31,29,7,24,-,1203165.25,15707502,60,62,255,255,2759041914,2759363317,60,761,0,0,20.810608,19.876959,1424262008,1424262008,0.394729,0.377475,0.000722,0.000596,0.000126,0,0,,, ,4,4,6,2,1,1,2,,0
59.166.0.9,3651,149.171.126.5,53,udp,CON,0.000972,130,162,31,29,0,0,dns,534979.4375,666666.6875,2,2,0,0,0,0,65,81,0,0,0,0,1424262008,1424262008,0.008,0.006,0,0,0,0,0,,, ,3,1,1,6,1,1,1,,0
59.166.0.9,6310,149.171.126.6,43433,tcp,FIN,0.002858,320,1828,31,29,1,2,ftp-data,747375.75,4478656,6,8,255,255,2399048536,253172216,53,229,0,0,28.313511,0.555157,1424262008,1424262008,0.5096,0.336571,0.000639,0.000499,0.00014,0,0,,, ,3,3,5,6,1,1,10,,0
175.45.176.2,13975,149.171.126.18,514,udp,INT,0.000011,2040,0,254,0,0,0,-,741818176,0,2,0,0,0,0,0,1020,0,0,0,0,0,1424262008,1424262008,0.011,0,0,0,0,0,2,,, ,1,1,1,1,1,1,1,,0
59.166.0.9,43214,149.171.126.6,21,tcp,FIN,0.022425,2934,3742,31,29,11,15,ftp,1026711.25,1310323.375,52,54,255,255,249466606,250435437,56,69,0,0,31.193004,0.743454,1424262008,1424262008,0.44208,0.41334,0.000632,0.000515,0.000117,0,0,,1,1,1,1,5,6,1,1,10,,0
59.166.0.9,45275,149.171.126.6,57905,tcp,FIN,0.004786,424,8824,31,29,1,4,ftp-data,620142.0625,13521103,8,12,255,255,2399049663,2406075587,53,735,0,0,38.478853,21.145013,1424262008,1424262008,0.639429,0.387455,0.000645,0.000521,0.000124,0,0,,, ,3,3,5,6,1,1,10,,0
59.166.0.4,16264,149.171.126.3,13407,tcp,FIN,0.023953,3614,47158,31,29,7,24,-,1186991.125,15496347,60,62,255,255,729461638,729780982,60,761,0,0,21.671105,20.483568,1424262008,1424262008,0.407638,0.382393,0.000742,0.000619,0.000123,0,0,,, ,9,3,2,6,1,1,2,,0
59.166.0.6,48017,149.171.126.9,25,tcp,FIN,0.519017,37250,3276,31,29,18,8,smtp,563126.0625,49246.94531,52,40,255,255,189464938,210157572,716,82,0,0,901.753945,30.149365,1424262008,1424262008,10.170157,13.294923,0.00063,0.000511,0.000119,0,0,,, ,1,1,3,3,1,1,2,,0
59.166.0.9,40375,149.171.126.0,22,tcp,FIN,0.010038,5928,8010,31,29,14,17,ssh,4648735,6273760,62,58,255,255,2519046668,369806763,96,138,0,0,10.956307,0,1424262008,1424262008,0.170136,0.168709,0.000771,0.00064,0.000131,0,0,,, ,1,1,2,6,1,1,2,,0
59.166.0.6,27524,149.171.126.9,80,tcp,FIN,1.004818,1580,10168,31,29,3,5,http,11536.41797,76463.60156,12,18,255,255,4242335067,4247572346,132,565,1,3924,9529.1295,7675.026212,1424262007,1424262008,91.314001,59.075413,0.00066,0.000533,0.000127,0,0,1,, ,1,2,3,3,1,1,2,,0
59.166.0.4,44055,149.171.126.0,5190,tcp,FIN,0.005557,2054,2478,31,29,6,6,-,2823106,3419111,22,24,255,255,429462278,2579370897,93,103,0,0,15.158808,12.765961,1424262008,1424262008,0.248,0.214826,0.000725,0.000608,0.000117,0,0,,, ,9,4,2,6,1,1,6,,0
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424262008,1424262008,0.008,0,0,0,0,0,2,,, ,16,16,16,16,16,16,16,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424262008,1424262008,0.008,0,0,0,0,0,2,,, ,16,16,16,16,16,16,16,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424262008,1424262008,0.008,0,0,0,0,0,2,,, ,16,16,16,16,16,16,16,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424262008,1424262008,0.008,0,0,0,0,0,2,,, ,16,16,16,16,16,16,16,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424262008,1424262008,0.008,0,0,0,0,0,2,,, ,16,16,16,16,16,16,16,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424262008,1424262008,0.008,0,0,0,0,0,2,,, ,16,16,16,16,16,16,16,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424262008,1424262008,0.008,0,0,0,0,0,2,,, ,16,16,16,16,16,16,16,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424262008,1424262008,0.008,0,0,0,0,0,2,,, ,16,16,16,16,16,16,16,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424262008,1424262008,0.008,0,0,0,0,0,2,,, ,16,16,16,16,16,16,16,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424262008,1424262008,0.008,0,0,0,0,0,2,,, ,16,16,16,16,16,16,16,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424262008,1424262008,0.008,0,0,0,0,0,2,,, ,16,16,16,16,16,16,16,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424262008,1424262008,0.008,0,0,0,0,0,2,,, ,16,16,16,16,16,16,16,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424262008,1424262008,0.008,0,0,0,0,0,2,,, ,16,16,16,16,16,16,16,Generic,1
59.166.0.9,20932,149.171.126.4,53,udp,CON,0.001026,146,178,31,29,0,0,dns,569200.75,693957.125,2,2,0,0,0,0,73,89,0,0,0,0,1424262009,1424262009,0.009,0.007,0,0,0,0,0,,, ,3,3,2,9,2,1,1,,0
59.166.0.1,50451,149.171.126.3,53,udp,CON,0.001106,130,162,31,29,0,0,dns,470162.7188,585895.125,2,2,0,0,0,0,65,81,0,0,0,0,1424262009,1424262009,0.008,0.008,0,0,0,0,0,,, ,3,1,1,3,1,1,1,,0
59.166.0.9,58920,149.171.126.6,6881,tcp,FIN,0.019964,1540,1644,31,29,4,4,-,578641.5625,622320.1875,16,18,255,255,2939049158,793433520,96,91,0,0,80.983947,2.269058,1424262009,1424262009,1.3104,1.147294,0.000569,0.000457,0.000112,0,0,,, ,6,9,10,9,6,1,10,,0
59.166.0.9,65357,149.171.126.6,6881,tcp,FIN,0.015347,1540,1644,31,29,4,4,-,752720.375,809539.3125,16,18,255,255,789466503,2940908265,96,91,0,0,70.199279,1.43564,1424262009,1424262009,1.002333,0.876235,0.000556,0.000446,0.00011,0,0,,, ,6,9,10,9,6,1,10,,0
59.166.0.5,20167,149.171.126.6,53,udp,CON,0.001108,130,162,31,29,0,0,dns,469314.0625,584837.5,2,2,0,0,0,0,65,81,0,0,0,0,1424262009,1424262009,0.009,0.007,0,0,0,0,0,,, ,1,2,10,2,1,1,1,,0
59.166.0.3,30244,149.171.126.4,53,udp,CON,0.001075,146,178,31,29,0,0,dns,543255.8125,662325.5625,2,2,0,0,0,0,73,89,0,0,0,0,1424262009,1424262009,0.009,0.008,0,0,0,0,0,,, ,1,3,2,1,1,1,2,,0
59.166.0.4,27857,149.171.126.0,53,udp,CON,0.000973,130,162,31,29,0,0,dns,534429.5625,665981.5,2,2,0,0,0,0,65,81,0,0,0,0,1424262009,1424262009,0.003,0.005,0,0,0,0,0,,, ,2,3,2,1,1,1,6,,0
59.166.0.5,21961,149.171.126.8,143,tcp,FIN,0.031774,7806,15460,31,29,30,32,-,1949518.5,3861773.75,122,126,255,255,849465126,2995910416,64,123,0,0,16.521371,14.208098,1424262009,1424262009,0.266229,0.250072,0.000638,0.000511,0.000127,0,0,,, ,4,5,1,2,1,1,1,,0
59.166.0.7,50515,149.171.126.2,17665,udp,CON,0.001818,536,304,31,29,0,0,-,1768976.875,1003300.313,4,4,0,0,0,0,134,76,0,0,0.642996,0.315637,1424262009,1424262009,0.459667,0.236667,0,0,0,0,0,,, ,3,5,3,2,1,1,4,,0
59.166.0.9,25866,149.171.126.6,6881,tcp,FIN,0.02,1540,1644,31,29,4,4,-,577600,621200,16,18,255,255,2939051908,795027673,96,91,0,0,83.363233,2.03693,1424262009,1424262009,1.312333,1.149941,0.00056,0.000449,0.000111,0,0,,, ,6,9,10,9,6,1,10,,0
59.166.0.0,1409,149.171.126.6,46872,tcp,FIN,0.022852,3614,44706,31,29,7,24,-,1244180,15398215,60,62,255,255,1329461483,3479348823,60,721,0,0,20.912919,20.275582,1424262009,1424262009,0.382068,0.364754,0.000716,0.000594,0.000122,0,0,,, ,2,9,10,2,1,1,2,,0
59.166.0.7,29568,149.171.126.2,111,udp,CON,0.004532,568,312,31,29,0,0,-,751985.875,413062.6563,4,4,0,0,0,0,142,78,0,0,1.696587,1.464182,1424262009,1424262009,1.205667,1.042333,0,0,0,0,0,,, ,3,5,3,2,1,1,4,,0
59.166.0.9,22257,149.171.126.6,6881,tcp,FIN,0.071536,4068,117444,31,29,8,45,-,447662.7188,13012414,62,108,255,255,2939048304,792911337,66,1087,0,0,67.866781,43.29503,1424262009,1424262009,1.207254,0.670415,0.000593,0.000469,0.000124,0,0,,, ,6,9,10,9,6,1,10,,0
59.166.0.1,26041,149.171.126.2,5190,tcp,FIN,0.096091,2054,2478,31,29,6,6,-,163261.9063,197729.2344,22,24,255,255,3179043050,1029759751,93,103,0,0,418.239373,389.535119,1424262009,1424262009,4.78735,4.152826,0.000694,0.000568,0.000126,0,0,,, ,4,5,3,3,1,1,3,,0
59.166.0.9,64469,149.171.126.0,53,udp,CON,0.001106,132,164,31,29,0,0,dns,477396,593128.375,2,2,0,0,0,0,66,82,0,0,0,0,1424262009,1424262009,0.008,0.007,0,0,0,0,0,,, ,3,3,2,9,2,1,2,,0
59.166.0.1,38150,149.171.126.6,80,tcp,FIN,1.004853,1580,10168,31,29,3,5,http,11536.01563,76460.9375,12,18,255,255,489464444,490490020,132,565,1,3924,9529.882195,7676.061744,1424262008,1424262009,91.318545,59.078644,0.000638,0.000512,0.000126,0,0,1,, ,1,1,10,3,1,1,1,,0
59.166.0.0,47046,149.171.126.6,33718,tcp,FIN,0.049024,2854,29196,31,29,7,17,-,455613.5625,4665143.5,46,48,255,255,1329464685,1343511104,62,608,0,0,71.256928,69.187584,1424262009,1424262009,1.107273,1.054,0.00068,0.000538,0.000142,0,0,,, ,2,9,10,2,1,1,2,,0
59.166.0.9,1872,149.171.126.9,80,tcp,FIN,0.003907,1044,824,31,29,2,2,http,1871512.625,1519324.25,8,10,255,255,789465294,790504676,131,82,1,83,32.923805,0.689242,1424262009,1424262009,0.510286,0.377333,0.00064,0.000508,0.000132,0,0,1,, ,1,2,1,9,1,1,1,,0
59.166.0.9,23976,149.171.126.6,6881,tcp,FIN,0.019979,1540,1644,31,29,4,4,-,578207.125,621852.9375,16,18,255,255,789469240,793958822,96,91,0,0,81.657187,2.190122,1424262009,1424262009,1.311467,1.148059,0.00058,0.000459,0.000121,0,0,,, ,6,9,10,9,6,1,10,,0
59.166.0.9,60724,149.171.126.6,6881,tcp,FIN,0.019986,1540,1644,31,29,4,4,-,578004.625,621635.125,16,18,255,255,2939050900,794498037,96,91,0,0,81.562014,2.122879,1424262009,1424262009,1.311733,1.147765,0.000589,0.000471,0.000118,0,0,,, ,6,9,10,9,6,1,10,,0
59.166.0.4,57215,149.171.126.3,143,tcp,FIN,1.469021,7806,15460,31,29,30,32,-,42166.85938,83527.74219,122,126,255,255,3234852161,3239356723,64,123,0,0,775.952317,765.776823,1424262009,1424262010,12.137801,11.747984,0.000646,0.00052,0.000126,0,0,,, ,9,3,1,5,1,1,2,,0
59.166.0.4,12281,149.171.126.0,53,udp,CON,0.001016,132,164,31,29,0,0,dns,519685,645669.25,2,2,0,0,0,0,66,82,0,0,0,0,1424262010,1424262010,0.008,0.003,0,0,0,0,0,,, ,2,3,4,5,1,1,6,,0
59.166.0.1,14877,149.171.126.8,15249,tcp,FIN,0.024982,3614,44706,31,29,7,24,-,1138099.5,14085342,60,62,255,255,3959041575,3959358092,60,721,0,0,26.006278,25.258011,1424262010,1424262010,0.425448,0.399541,0.000722,0.000601,0.000121,0,0,,, ,4,5,3,3,1,1,2,,0
59.166.0.4,18317,149.171.126.0,6881,tcp,FIN,0.017859,1540,1644,31,29,4,4,-,646844.6875,695671.625,16,18,255,255,1629471216,1634558282,96,91,0,0,70.877265,2.106584,1424262010,1424262010,1.170267,1.024529,0.000557,0.00044,0.000117,0,0,,, ,9,4,4,5,3,1,6,,0
59.166.0.4,15514,149.171.126.0,6881,tcp,FIN,0.013263,1540,1644,31,29,4,4,-,870994.5,936741.3125,16,18,255,255,1629468392,3785683381,96,91,0,0,60.247142,1.390181,1424262010,1424262010,0.863933,0.753471,0.000562,0.000449,0.000113,0,0,,, ,9,4,4,5,3,1,6,,0
59.166.0.6,13863,149.171.126.8,14148,tcp,FIN,0.021916,3614,44706,31,29,7,24,-,1297317,16055849,60,62,255,255,3899041989,3899279921,60,721,0,0,0,19.538106,1424262010,1424262010,0.371845,0.351033,0.000619,0.0005,0.000119,0,0,,, ,2,5,3,2,1,1,1,,0
59.166.0.6,36934,149.171.126.7,34835,tcp,FIN,0.014915,2854,29196,31,29,7,17,-,1497552.875,15333825,46,48,255,255,1749464553,3912506734,62,608,0,0,0,17.568608,1424262010,1424262010,0.339698,0.307234,0.000594,0.000471,0.000123,0,0,,, ,2,2,1,2,1,1,2,,0
59.166.0.1,16265,149.171.126.2,33933,tcp,FIN,0.061893,2854,29196,31,29,7,17,-,360880.875,3695151.25,46,48,255,255,1809463677,3974361973,62,608,0,0,0,78.269481,1424262010,1424262010,1.3686,1.306596,0.000604,0.00048,0.000124,0,0,,, ,4,5,1,3,1,1,3,,0
59.166.0.1,16933,149.171.126.8,53,udp,CON,0.001036,146,178,31,29,0,0,dns,563706.5625,687258.6875,2,2,0,0,0,0,73,89,0,0,0,0,1424262010,1424262010,0.008,0.007,0,0,0,0,0,,, ,3,1,3,3,1,1,2,,0
59.166.0.4,19266,149.171.126.0,6881,tcp,FIN,0.017847,1540,1644,31,29,4,4,-,647279.6875,696139.4375,16,18,255,255,3779053026,3780471780,96,91,0,0,71.181174,2.029074,1424262010,1424262010,1.1698,1.023588,0.000537,0.000443,0.000094,0,0,,, ,9,4,4,5,3,1,6,,0
59.166.0.2,47036,149.171.126.0,47665,tcp,FIN,0.580469,4856,3080,31,29,7,7,-,64540.91406,41042.67188,28,30,255,255,3414853150,1456562849,173,103,0,0,1242.133052,32.199701,1424262010,1424262010,21.487593,20.000035,0.000722,0.000465,0.000257,0,0,,, ,10,12,10,3,1,1,5,,0
59.166.0.3,42557,149.171.126.3,111,udp,CON,0.192178,568,304,31,29,0,0,-,17733.56055,9491.201172,4,4,0,0,0,0,142,76,0,0,71.19057,71.564391,1424262010,1424262010,50.341332,50.608668,0,0,0,0,0,,, ,4,5,2,3,1,1,3,,0
59.166.0.3,8052,149.171.126.3,42464,udp,CON,0.091007,536,304,31,29,0,0,-,35337.94141,20042.41406,4,4,0,0,0,0,134,76,0,0,35.33177,36.718168,1424262010,1424262010,24.989334,25.969666,0,0,0,0,0,,, ,4,5,2,3,1,1,3,,0
59.166.0.4,36820,149.171.126.0,6881,tcp,FIN,0.017862,1540,1644,31,29,4,4,-,646736.125,695554.8125,16,18,255,255,3779051126,1634035268,96,91,0,0,71.169279,2.17364,1424262010,1424262010,1.1708,1.022235,0.000618,0.000482,0.000136,0,0,,, ,13,12,10,10,5,2,5,,0
59.166.0.2,47840,149.171.126.0,53445,udp,CON,0.073178,536,304,31,29,0,0,-,43947.63281,24925.52344,4,4,0,0,0,0,134,76,0,0,27.350418,10.875303,1424262010,1424262010,19.341666,7.695,0,0,0,0,0,,, ,10,12,10,3,1,1,5,,0
59.166.0.4,16456,149.171.126.0,6881,tcp,FIN,0.071935,4068,117444,31,29,8,45,-,445179.6875,12940238,62,108,255,255,3779050188,1633493598,66,1087,0,0,64.828709,42.688209,1424262010,1424262010,1.174197,0.668,0.000577,0.000457,0.00012,0,0,,, ,13,12,10,10,5,2,5,,0
59.166.0.4,6802,149.171.126.1,4821,tcp,FIN,0.074702,4238,61238,31,29,7,30,-,447645.3125,6469545.5,72,74,255,255,1449465031,1463488433,59,828,0,0,67.707292,66.319597,1424262010,1424262010,1.077957,1.044859,0.000642,0.000514,0.000128,0,0,,, ,13,6,2,10,1,1,3,,0
59.166.0.7,53624,149.171.126.2,30870,tcp,FIN,0.42009,5120,3080,31,29,7,7,-,94036.99219,56711.66016,28,30,255,255,3299047385,1152585823,183,103,0,0,949.147192,24.939391,1424262009,1424262010,15.546963,14.467034,0.000685,0.000543,0.000142,0,0,,, ,1,3,1,1,1,1,1,,0
175.45.176.2,50514,149.171.126.18,514,udp,INT,0.000007,2062,0,254,0,0,0,-,1178285696,0,2,0,0,0,0,0,1031,0,0,0,0,0,1424262010,1424262010,0.007,0,0,0,0,0,2,,, ,3,3,1,1,1,1,3,,0
59.166.0.9,3276,149.171.126.5,53,udp,CON,0.001065,146,178,31,29,0,0,dns,548356.8125,668544.625,2,2,0,0,0,0,73,89,0,0,0,0,1424262010,1424262010,0.009,0.007,0,0,0,0,0,,, ,2,2,1,2,1,1,2,,0
59.166.0.4,16456,149.171.126.0,6881,tcp,FIN,0.071935,4068,117444,31,29,8,45,-,445179.6875,12940238,62,108,255,255,3779050188,1633493598,66,1087,0,0,64.828709,42.688209,1424262010,1424262010,1.174197,0.668,0.000577,0.000457,0.00012,0,0,,, ,13,12,10,10,5,2,5,,0
59.166.0.2,33067,149.171.126.0,111,udp,CON,0.298208,568,304,31,29,0,0,-,11428.26465,6116.536133,4,4,0,0,0,0,142,76,0,0,133.417844,117.789141,1424262009,1424262010,94.348664,83.295,0,0,0,0,0,,, ,10,12,10,3,1,1,5,,0
59.166.0.3,31939,149.171.126.0,80,tcp,FIN,1.05569,1580,10168,31,29,3,5,http,10980.49609,72778.9375,12,18,255,255,1209464407,3355862496,132,565,1,3924,9543.127939,7683.897657,1424262009,1424262010,95.941727,62.069295,0.000619,0.000508,0.000111,0,0,1,, ,1,4,10,3,1,1,1,,0
59.166.0.9,60246,149.171.126.0,80,tcp,FIN,1.005945,1580,10168,31,29,3,5,http,11523.49316,76377.9375,12,18,255,255,3054850429,3060064981,132,565,1,3924,9530.916321,7676.748267,1424262009,1424262010,91.418724,59.140532,0.000681,0.000553,0.000128,0,0,1,, ,2,4,10,2,1,1,1,,0
59.166.0.4,12651,149.171.126.7,8901,tcp,FIN,0.022971,3614,44706,31,29,7,24,-,1237734.5,15318445,60,62,255,255,3834848395,3835153870,60,721,0,0,21.049896,20.595122,1424262010,1424262010,0.38339,0.36682,0.00071,0.000587,0.000123,0,0,,, ,13,2,1,10,1,1,1,,0
