59.166.0.3,27574,149.171.126.5,25,tcp,FIN,1.157741,37896,3276,31,29,19,8,smtp,257017.7656,22077.47852,54,40,255,255,301753819,303970322,702,82,0,0,2290.294437,79.064242,1424233507,1424233508,21.837699,29.671795,0.00067,0.000538,0.000132,0,0,,, ,1,2,5,2,1,1,2,,0
59.166.0.3,17363,149.171.126.0,53,udp,CON,0.000939,130,162,31,29,0,0,dns,553780.625,690095.875,2,2,0,0,0,0,65,81,0,0,0,0,1424233508,1424233508,0.001,0.004,0,0,0,0,0,,, ,2,2,2,2,1,1,1,,0
59.166.0.9,35325,149.171.126.5,40203,tcp,FIN,0.004736,3744,2456,31,29,7,7,-,5972972.5,3918918.75,18,18,255,255,901754983,3050053334,208,136,0,0,0.317593,0.331445,1424233508,1424233508,0.276313,0.251235,0.00061,0.000465,0.000145,0,0,,, ,3,3,5,3,1,1,3,,0
59.166.0.2,64939,149.171.126.5,25,tcp,FIN,1.232716,37896,3276,31,29,19,8,smtp,241385.6875,20734.70313,54,40,255,255,61754244,167110702,702,82,0,0,2328.867434,79.893359,1424233506,1424233508,23.251887,31.585514,0.001016,0.000878,0.000138,0,0,,, ,1,2,5,4,1,1,1,,0
59.166.0.4,45939,149.171.126.1,80,tcp,FIN,1.005924,1580,10168,31,29,3,5,http,11523.7334,76379.53125,12,18,255,255,2871335213,722734475,132,565,0,0,9530.412326,7674.893171,1424233507,1424233508,91.415997,59.139411,0.000697,0.000551,0.000146,0,0,,, ,1,1,3,3,1,1,1,,0
59.166.0.2,19074,149.171.126.6,13555,tcp,FIN,0.014831,2854,29168,31,29,7,17,-,1506034.625,15406109,46,48,255,255,1021752348,3167452283,62,608,0,0,18.740902,17.495004,1424233508,1424233508,0.337488,0.303915,0.000669,0.000538,0.000131,0,0,,, ,2,4,4,4,1,1,3,,0
59.166.0.6,22729,149.171.126.1,22,tcp,FIN,0.010101,5928,8010,31,29,14,17,ssh,4619740.5,6234630.5,62,58,255,255,3407137863,1262133476,96,138,0,0,10.973861,11.011053,1424233508,1424233508,0.16835,0.174759,0.00066,0.000541,0.000119,0,0,,, ,1,1,3,1,1,1,2,,0
59.166.0.8,13737,149.171.126.6,41517,tcp,FIN,0.027145,2230,15258,31,29,7,11,-,638054.875,4372076,34,36,255,255,961752953,3116987212,66,424,0,0,57.603625,56.394216,1424233508,1424233508,0.812727,0.783,0.000665,0.000522,0.000143,0,0,,, ,3,4,4,2,1,1,1,,0
59.166.0.5,49462,149.171.126.3,80,tcp,FIN,1.004987,1580,10168,31,29,3,5,http,11534.47754,76450.74219,12,18,255,255,2691335879,542742730,132,565,0,0,9528.82817,0,1424233507,1424233508,91.331457,59.084881,0.0007,0.00054,0.00016,0,0,,, ,1,1,1,1,1,1,2,,0
59.166.0.2,59523,149.171.126.6,64236,tcp,FIN,0.029978,2230,15258,31,29,7,11,-,577757,3958903.25,34,36,255,255,3167145525,1031009753,66,424,0,0,58.912317,56.099278,1424233508,1424233508,0.89903,0.841,0.000704,0.000541,0.000163,0,0,,, ,2,4,4,4,1,1,3,,0
59.166.0.7,1198,149.171.126.8,53,udp,CON,0.001056,146,178,31,29,0,0,dns,553030.3125,674242.4375,2,2,0,0,0,0,73,89,0,0,0,0,1424233508,1424233508,0.009,0.007,0,0,0,0,0,,, ,2,5,2,2,2,1,2,,0
59.166.0.2,9775,149.171.126.1,53,udp,CON,0.001012,130,162,31,29,0,0,dns,513833.9688,640316.1875,2,2,0,0,0,0,65,81,0,0,0,0,1424233508,1424233508,0.008,0.002,0,0,0,0,0,,, ,2,1,3,4,1,1,1,,0
59.166.0.7,62598,149.171.126.7,53,udp,CON,0.001044,130,162,31,29,0,0,dns,498084.2813,620689.625,2,2,0,0,0,0,65,81,0,0,0,0,1424233508,1424233508,0.009,0.001,0,0,0,0,0,,, ,2,1,1,2,2,1,1,,0
59.166.0.9,11295,149.171.126.5,111,udp,CON,0.004336,568,312,31,29,0,0,-,785977.875,431734.3125,4,4,0,0,0,0,142,78,0,0,1.676788,1.343032,1424233508,1424233508,1.191667,0.954667,0,0,0,0,0,,, ,3,3,5,3,1,1,3,,0
59.166.0.2,48274,149.171.126.6,53,udp,CON,0.001017,146,178,31,29,0,0,dns,574238,700098.375,2,2,0,0,0,0,73,89,0,0,0,0,1424233509,1424233509,0.009,0.006,0,0,0,0,0,,, ,2,2,4,1,1,1,3,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
59.166.0.1,9481,149.171.126.2,7431,tcp,FIN,0.066894,4030,58386,31,29,7,27,-,474900.5625,6879899.5,68,68,255,255,1921752654,4090197399,59,859,0,0,0,1.598743,1424233509,1424233509,0.993836,0.991284,0.000591,0.000475,0.000116,0,0,,, ,2,1,1,3,1,1,1,,0
59.166.0.8,29065,149.171.126.1,54821,tcp,FIN,0.008808,2230,15258,31,29,7,11,-,1966394.125,13474114,34,36,255,255,3587140519,1452851205,66,424,0,0,15.311919,13.99482,1424233509,1424233509,0.27371,0.242824,0.000686,0.000549,0.000137,0,0,,, ,3,2,2,1,1,1,1,,0
59.166.0.1,45781,149.171.126.9,7011,tcp,FIN,0.037917,2974,33842,31,29,7,18,-,614605.625,6997600,48,50,255,255,1921749781,4071580980,62,677,0,0,50.879477,48.545784,1424233509,1424233509,0.800213,0.763592,0.000608,0.000496,0.000112,0,0,,, ,2,3,4,3,1,1,1,,0
59.166.0.3,10110,149.171.126.5,53,udp,CON,0.001033,146,178,31,29,0,0,dns,565343.6875,689254.625,2,2,0,0,0,0,73,89,0,0,0,0,1424233509,1424233509,0.005,0.007,0,0,0,0,0,,, ,2,1,3,1,1,1,2,,0
59.166.0.6,33069,149.171.126.1,6881,tcp,FIN,0.829219,13038,548216,31,29,21,197,-,125235.9141,5276917.5,226,438,255,255,1501756418,1505750643,58,1252,0,0,603.205259,422.776897,1424233509,1424233509,3.717,1.896483,0.000567,0.000454,0.000113,0,0,,, ,1,2,2,4,1,1,2,,0
59.166.0.4,30651,149.171.126.8,53,udp,CON,0.001043,146,178,31,29,0,0,dns,559923.3125,682646.1875,2,2,0,0,0,0,73,89,0,0,0,0,1424233509,1424233509,0.005,0.007,0,0,0,0,0,,, ,4,5,4,5,2,2,3,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
59.166.0.4,7192,149.171.126.9,43072,tcp,FIN,0.071726,4030,58386,31,29,7,27,-,442907.7188,6416418,68,68,255,255,1801754112,4030198397,59,859,0,0,70.720226,1.932278,1424233509,1424233509,1.080758,1.062642,0.00064,0.000524,0.000116,0,0,,, ,2,3,4,5,1,1,2,,0
59.166.0.7,4667,149.171.126.6,28886,tcp,FIN,0.024272,2854,29168,31,29,7,17,-,920237.3125,9413645,46,48,255,255,1621752841,1622027896,62,608,0,0,30.041508,30.597578,1424233509,1424233509,0.532178,0.492851,0.001218,0.001103,0.000115,0,0,,, ,2,4,4,3,1,1,1,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
59.166.0.6,30080,149.171.126.5,80,tcp,FIN,0.004012,1054,824,31,29,2,2,http,1840478.625,1479561.375,8,10,255,255,3651334056,1502753261,132,82,1,3924,33.830574,0.701768,1424233509,1424233509,0.525714,0.385556,0.00067,0.000539,0.000131,0,0,4,, ,2,2,3,4,2,2,2,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
59.166.0.4,30651,149.171.126.8,53,udp,CON,0.001043,146,178,31,29,0,0,dns,559923.3125,682646.1875,2,2,0,0,0,0,73,89,0,0,0,0,1424233509,1424233509,0.005,0.007,0,0,0,0,0,,, ,4,5,4,5,2,2,3,,0
59.166.0.4,32389,149.171.126.3,25,tcp,FIN,0.51885,37896,3484,31,29,19,8,smtp,573499.0625,52500.71875,54,44,255,255,3711334373,3708130655,702,79,0,0,770.916506,24.901365,1424233509,1424233509,9.783113,12.053884,0.000801,0.00053,0.000271,0,0,,, ,2,1,1,5,1,1,1,,0
59.166.0.5,47037,149.171.126.4,22,tcp,FIN,0.019945,5928,8010,31,29,14,17,ssh,2339634,3157483.25,62,58,255,255,1681751734,3831626805,96,138,0,0,29.602547,0,1424233509,1424233509,0.326967,0.346836,0.000682,0.000555,0.000127,0,0,,, ,1,1,1,2,1,1,1,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
59.166.0.7,7287,149.171.126.0,49849,tcp,FIN,0.02055,2334,15154,31,29,7,11,-,883698.3125,5726131.5,36,34,255,255,1621759482,3786244118,65,446,0,0,0,44.894281,1424233509,1424233509,0.595324,0.605758,0.000688,0.000557,0.000131,0,0,,, ,2,1,1,3,1,1,1,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
59.166.0.6,30080,149.171.126.5,80,tcp,FIN,0.004012,1054,824,31,29,2,2,http,1840478.625,1479561.375,8,10,255,255,3651334056,1502753261,132,82,1,3924,33.830574,0.701768,1424233509,1424233509,0.525714,0.385556,0.00067,0.000539,0.000131,0,0,4,, ,2,2,3,4,2,2,2,,0
59.166.0.5,31236,149.171.126.6,25,tcp,FIN,1.506951,37896,3276,31,29,19,8,smtp,197458.3125,16961.40039,54,40,255,255,2567140324,2800908754,702,82,0,0,2609.598622,87.784266,1424233507,1424233509,28.973116,38.625152,0.000706,0.000567,0.000139,0,0,,, ,1,2,4,2,1,1,1,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,28,28,23,23,23,23,28,,0
59.166.0.0,60764,149.171.126.9,80,tcp,FIN,1.091198,1580,10168,31,29,3,5,http,10623.18652,70410.6875,12,18,255,255,3471334195,3472313872,132,565,0,0,9769.488934,8198.687765,1424233508,1424233509,99.164179,64.156885,0.000653,0.000528,0.000125,0,0,,, ,1,1,4,1,1,1,1,,0
59.166.0.7,21209,149.171.126.8,80,tcp,FIN,1.02818,1684,10168,31,29,3,5,http,12169.0752,74726.21875,14,18,255,255,1201753274,3348137573,120,565,0,0,8768.688313,7738.783899,1424233508,1424233509,79.060695,60.449941,0.000654,0.000528,0.000126,0,0,,, ,1,1,4,3,1,1,2,,0
59.166.0.1,6717,149.171.126.6,53,udp,CON,0.001016,130,162,31,29,0,0,dns,511811,637795.25,2,2,0,0,0,0,65,81,0,0,0,0,1424233509,1424233509,0.008,0.002,0,0,0,0,0,,, ,1,2,4,3,1,1,1,,0
59.166.0.4,43509,149.171.126.9,7101,tcp,FIN,0.128583,3078,33842,31,29,7,18,-,187707.5469,2063476.5,50,50,255,255,1801750835,3947740882,62,677,0,0,156.051125,4.298737,1424233509,1424233509,2.617673,2.601735,0.001232,0.001092,0.00014,0,0,,, ,2,3,4,5,1,1,2,,0
59.166.0.6,58359,149.171.126.8,53,udp,CON,0.001054,132,164,31,29,0,0,dns,500948.7813,622390.875,2,2,0,0,0,0,66,82,0,0,0,0,1424233509,1424233509,0.001,0.002,0,0,0,0,0,,, ,1,5,4,4,1,1,1,,0
59.166.0.8,27575,149.171.126.8,21434,tcp,FIN,0.017933,2854,29168,31,29,7,17,-,1245525,12741203,46,48,255,255,1441751036,1442078816,62,608,0,0,26.095764,25.214275,1424233509,1424233509,0.400568,0.374891,0.000821,0.000679,0.000142,0,0,,, ,2,3,1,1,1,1,1,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233509,1424233509,0.008,0,0,0,0,0,0,,, ,26,26,1,1,1,1,26,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,0.000001,264,0,60,0,0,0,dns,1056000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233510,1424233510,0.001,0,0,0,0,0,0,,, ,26,26,25,25,25,25,26,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,0.000001,264,0,60,0,0,0,dns,1056000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233510,1424233510,0.001,0,0,0,0,0,0,,, ,26,26,25,25,25,25,26,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,0.000001,264,0,60,0,0,0,dns,1056000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233510,1424233510,0.001,0,0,0,0,0,0,,, ,26,26,25,25,25,25,26,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,0.000001,264,0,60,0,0,0,dns,1056000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233510,1424233510,0.001,0,0,0,0,0,0,,, ,26,26,25,25,25,25,26,,0
59.166.0.6,60911,149.171.126.3,34386,udp,CON,0.001606,544,304,31,29,0,0,-,2032378.625,1135741,4,4,0,0,0,0,136,76,0,0,0.577471,0.291801,1424233510,1424233510,0.412333,0.209333,0,0,0,0,0,,, ,5,5,6,4,1,1,3,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,0.000001,264,0,60,0,0,0,dns,1056000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233510,1424233510,0.001,0,0,0,0,0,0,,, ,26,26,25,25,25,25,26,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,0.000001,264,0,60,0,0,0,dns,1056000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233510,1424233510,0.001,0,0,0,0,0,0,,, ,26,26,25,25,25,25,26,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,0.000001,264,0,60,0,0,0,dns,1056000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233510,1424233510,0.001,0,0,0,0,0,0,,, ,26,26,25,25,25,25,26,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,0.000001,264,0,60,0,0,0,dns,1056000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233510,1424233510,0.001,0,0,0,0,0,0,,, ,26,26,25,25,25,25,26,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,0.000001,264,0,60,0,0,0,dns,1056000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233510,1424233510,0.001,0,0,0,0,0,0,,, ,26,26,25,25,25,25,26,,0
59.166.0.6,47337,149.171.126.1,6881,tcp,FIN,1.833181,13350,548216,31,29,21,197,-,58010.63672,2386954.75,232,438,255,255,3651338169,3655851023,58,1252,0,0,1722.640665,1242.846943,1424233509,1424233510,8.00362,4.193899,0.000554,0.000444,0.00011,0,0,,, ,5,4,2,4,1,1,1,,0
59.166.0.7,15106,149.171.126.6,40946,tcp,FIN,0.022851,2334,15258,31,29,7,11,-,794713.5625,5193646,36,36,255,255,2101753123,4285848135,65,424,0,0,0,1.217024,1424233510,1424233510,0.663176,0.636486,0.00071,0.000571,0.000139,0,0,,, ,4,4,2,3,1,1,1,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,0.000001,264,0,60,0,0,0,dns,1056000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233510,1424233510,0.001,0,0,0,0,0,0,,, ,26,26,25,25,25,25,26,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,0.000001,264,0,60,0,0,0,dns,1056000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233510,1424233510,0.001,0,0,0,0,0,0,,, ,26,26,25,25,25,25,26,,0
59.166.0.2,13973,149.171.126.0,80,tcp,FIN,0.005006,1052,824,31,29,2,2,http,1471833.875,1185777.125,8,10,255,255,4187140193,4192353612,132,82,0,0,43.383396,0.937292,1424233510,1424233510,0.666286,0.472444,0.000886,0.000751,0.000135,0,0,,, ,2,1,1,4,2,1,1,,0
59.166.0.9,37023,149.171.126.4,5190,tcp,FIN,0.007179,1958,2308,31,29,6,6,-,2082741.375,2464967.25,22,24,255,255,2163847287,14557866,89,96,0,0,22.33653,17.211312,1424233510,1424233510,0.335,0.285435,0.000749,0.000609,0.00014,0,0,,, ,1,4,4,1,1,1,1,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,0.000001,264,0,60,0,0,0,dns,1056000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233510,1424233510,0.001,0,0,0,0,0,0,,, ,26,26,25,25,25,25,26,,0
59.166.0.3,41282,149.171.126.6,80,tcp,FIN,1.045034,1580,10168,31,29,3,5,http,11092.46191,73521.04688,12,18,255,255,1981753110,1982960867,132,565,0,0,9557.663903,7785.573324,1424233509,1424233510,94.972815,61.41612,0.001779,0.000957,0.000822,0,0,,, ,2,1,2,2,1,1,2,,0
59.166.0.3,59657,149.171.126.7,53,udp,CON,0.001006,146,178,31,29,0,0,dns,580516.9375,707753.5,2,2,0,0,0,0,73,89,0,0,0,0,1424233510,1424233510,0.005,0.003,0,0,0,0,0,,, ,2,3,1,2,1,1,3,,0
